mileage_per_year,model_year,price,car_age,sold
18341,2004,83562.91,20,no
18594,2012,44494.24,12,yes
13305,1998,49773.3,26,no
13549,2001,45464.93,23,yes
12311,2007,76391.29,17,yes
22256,2008,28025.78,16,yes
14063,1999,46395.69,25,yes
24746,2013,92784.74,11,no
17405,1998,37963.4,26,yes
17681,2004,84682.49,20,no
11625,2000,56382.03,24,no
19452,1998,25187.74,26,yes
12061,2000,23711.93,24,yes
17777,1998,28406.22,26,yes
9488,2003,39049.68,21,yes
7528,2010,48010.56,14,no
9526,2006,54304.01,18,yes
19278,2012,81747.69,12,no
19798,2010,74647.78,14,no
10412,1998,73267.71,26,no
6874,2002,72137.1,22,yes
18919,2002,52436.45,22,yes
17062,2007,65083.74,17,no
11728,1999,101234.54,25,yes
22824,2000,75198.84,24,no
10940,2001,66987.49,23,no
15856,2014,101602.21,10,yes
13674,2011,117082.71,13,yes
7059,2001,79364.6,23,no
20135,2006,85775.65,18,no
11825,1998,76326.47,26,yes
10849,2007,118225.56,17,yes
11040,2002,60032.52,22,yes
14256,2004,69106.79,20,no
13444,1998,19421.32,26,yes
12895,2000,34260.63,24,yes
10291,2002,15596.14,22,yes
13819,2002,30877.5,22,yes
13835,2009,41163.34,15,yes
13083,2013,91252.46,11,yes
14648,2000,31260.49,24,yes
16137,2003,89656.68,21,no
16953,2003,101274.29,21,no
14384,2012,40874.42,12,no
6227,2005,84736.32,19,no
18840,2007,56030.11,17,no
13301,2005,73977.06,19,yes
14935,2009,107414.65,15,yes
14410,2001,90979.56,23,yes
7044,1998,79012.54,26,yes
13761,2007,33624.56,17,yes
19431,2000,80042.69,24,no
14680,2001,91863.15,23,no
21478,2007,100193.51,17,yes
15101,2006,44382.16,18,yes
13583,2005,107464.79,19,yes
11661,2005,89934.9,19,no
13766,1998,112234.62,26,yes
18670,2003,19057.62,21,yes
10809,2002,41603.36,22,yes
14516,2009,49421.8,15,yes
20982,2001,23647.93,23,yes
19370,1999,61100.15,25,no
8317,2006,78906.58,18,no
17024,2009,35736.55,15,yes
12201,2002,66442.74,22,yes
20246,2001,47063.92,23,yes
22683,1999,4508.13,25,yes
7640,2010,98973.22,14,no
15041,1999,30412.59,25,yes
13126,1999,70286.29,25,no
14319,2004,76349.54,20,no
9268,2003,93011.77,21,yes
8919,2012,52856.1,12,yes
5100,2014,36833.85,10,yes
9267,2001,19826.98,23,yes
12825,2008,42999.56,16,yes
16194,2004,95005.12,20,yes
11396,2001,52065.91,23,yes
11771,2003,97856.09,21,no
12914,1999,11390.07,25,yes
12150,1998,97445.61,26,no
24579,2001,21369.3,23,yes
18080,2000,10976.19,24,yes
10269,2004,54418.1,20,no
17318,2007,99999.08,17,no
11888,2000,99317.31,24,no
15281,2005,106655.93,19,yes
20474,2000,42615.89,24,no
7799,1998,71655.57,26,no
13509,2000,32681.55,24,yes
10813,2005,41958.92,19,no
17773,2001,83090.53,23,no
12666,2003,99907.64,21,no
15609,2015,95571.21,9,no
16418,1998,63667.43,26,no
12637,2004,80837.54,20,no
15762,2008,38504.93,16,yes
14198,1999,26946.66,25,yes
10877,1998,94899.88,26,yes
18368,2001,39531.06,23,yes
13202,2011,63733.92,13,no
12471,1998,16948.77,26,yes
10508,2006,71077.02,18,no
17337,2003,111256.45,21,yes
9876,2001,66531.56,23,yes
12257,2010,69443.55,14,no
12950,2010,103390.62,14,yes
15466,1999,53216.6,25,yes
14724,1998,90046.41,26,no
18755,2000,75577.05,24,no
10344,1999,69533.64,25,yes
12170,2009,60431.74,15,yes
8034,1998,88875.3,26,no
18901,1998,14487.83,26,yes
11330,1999,15630.26,25,yes
12091,1999,98018.33,25,no
13606,2000,47842.34,24,yes
10767,2006,39098.15,18,yes
15056,2012,48568.52,12,yes
14595,1999,19790.72,25,yes
15858,1999,67991.41,25,no
21721,2013,66021.62,11,no
15720,2009,39184.57,15,yes
9579,2008,39360.29,16,yes
10570,2007,66721.03,17,no
16400,1999,53177.6,25,yes
13609,2014,80224.28,10,no
5562,2002,76621.51,22,yes
8186,1998,86185.08,26,no
12184,1998,13511.07,26,yes
16347,2008,76476.75,16,no
9548,2013,78335.47,11,no
19462,2006,48025.37,18,yes
12346,2006,71351.25,18,no
10397,2003,34622.48,21,yes
10047,2000,61584.05,24,no
7537,2009,100177.13,15,yes
18700,2000,71528.69,24,no
12763,2004,28641.36,20,yes
6511,1999,89415.24,25,yes
5883,2000,32509.42,24,yes
13677,1999,41144.65,25,no
16939,1998,26475.65,26,yes
16893,2004,54677.2,20,no
10978,2006,45019.34,18,no
12124,2004,53743.66,20,yes
13601,2013,92779.73,11,no
14282,2011,59081.19,13,yes
22894,1999,27146.97,25,yes
25904,1998,74288.47,26,no
9179,2000,25026.99,24,yes
12378,2008,101941.82,16,yes
8649,2001,62482.94,23,no
17059,2005,84203.37,19,no
12465,1999,8403.91,25,yes
15713,2005,45228.4,19,yes
8474,1998,76985.74,26,no
10017,2004,103902.65,20,yes
8653,1999,21462.43,25,yes
21212,2010,29603.86,14,yes
27585,2016,107524.92,8,yes
13222,2011,64453.67,13,yes
16279,2002,57971.23,22,no
12364,1999,54269.27,25,yes
20728,2005,75167.4,19,no
16747,2000,111501.69,24,yes
15486,1998,67758.86,26,no
20380,2010,87464.22,14,no
26882,2003,87782.92,21,no
11882,2008,55939.71,16,yes
12587,2001,99715.25,23,no
8556,1998,73929.28,26,no
17409,2004,90222.57,20,no
13700,2000,56814.68,24,yes
8863,2007,67538.57,17,yes
14261,2006,108586.31,18,yes
12495,2014,103620.98,10,no
7603,2002,39817.39,22,yes
15287,2000,28918.24,24,yes
18844,2000,28801.63,24,yes
10137,2002,49236.24,22,no
10651,2012,95284.05,12,yes
13556,2003,48620.65,21,yes
13042,2013,57204.05,11,yes
10338,1998,69659.25,26,no
14822,2009,44121.01,15,no
7353,2001,33791.03,23,yes
16226,2003,77452.37,21,no
22264,2005,40901.27,19,yes
12439,2004,50115.54,20,yes
9621,2002,74840.67,22,yes
20245,2007,83593.28,17,no
17978,2010,87307.82,14,no
12310,2000,58320.53,24,yes
15355,1998,8929.71,26,yes
16070,1999,86804.89,25,no
7967,2014,62144.08,10,no
20622,1998,26755.45,26,yes
8064,1999,25284.19,25,yes
14443,2008,76919.25,16,no
8832,2010,98873.46,14,yes
9768,2010,91072.44,14,no
15138,1998,41388.21,26,yes
11918,1999,52601.16,25,no
12364,2011,43441.39,13,yes
13089,2010,51509.94,14,yes
7907,2007,96877.77,17,no
16615,1998,93774.63,26,no
12670,2006,56784.54,18,yes
12596,2000,101999.0,24,yes
13635,2007,89408.66,17,no
19772,1999,73212.64,25,no
6985,2007,67420.36,17,no
13030,2001,84899.69,23,no
14181,2000,56822.62,24,yes
11278,2013,54438.87,11,yes
24230,2001,91770.82,23,no
16568,2000,62280.4,24,no
13184,2001,77938.96,23,no
11594,2006,61179.96,18,no
20741,1998,26518.67,26,yes
13488,2016,60169.59,8,yes
10400,1999,93061.48,25,yes
12493,2008,64756.86,16,yes
19289,1999,34472.44,25,yes
21184,2001,102375.5,23,no
18444,2009,82644.28,15,no
12154,1999,89565.99,25,yes
11100,2016,99765.27,8,yes
11912,2001,79809.92,23,no
13636,2000,87422.84,24,no
7322,2012,51997.85,12,yes
6353,2008,30063.35,16,yes
8697,2007,71265.16,17,yes
15920,2002,79941.62,22,no
17678,2001,74339.5,23,no
20584,1999,49719.44,25,yes
13193,2000,79032.55,24,no
8821,2000,74766.02,24,yes
7600,2014,76033.53,10,no
8698,2005,32492.72,19,yes
18107,2011,45335.97,13,yes
23331,2002,98302.11,22,no
16766,2007,97189.86,17,no
14827,2004,35786.39,20,yes
14088,2000,101401.9,24,yes
13733,2003,54232.78,21,no
16037,2001,50208.62,23,yes
13082,2004,67791.27,20,yes
13789,2008,57162.67,16,no
12388,2002,50740.44,22,yes
25984,2004,84070.85,20,no
11643,1998,89900.67,26,no
11487,2008,67831.88,16,yes
5846,2014,34131.35,10,yes
13911,2000,66838.44,24,no
11973,1998,101802.25,26,no
13649,2008,99093.4,16,no
14187,2012,69216.73,12,yes
9444,2011,101233.91,13,yes
8760,2003,79338.22,21,yes
9353,2010,81530.25,14,no
14306,2008,70204.57,16,no
19498,2010,64111.07,14,no
26841,2005,62707.7,19,no
6637,2008,36292.04,16,yes
12211,2004,79627.43,20,yes
14677,2007,47624.71,17,yes
12155,2004,109195.1,20,no
9889,2011,80374.36,13,yes
7510,1999,34632.88,25,yes
15015,2002,28037.36,22,yes
21825,2013,86631.95,11,no
13246,2001,42459.03,23,no
14052,2014,77657.6,10,no
16476,2011,73507.47,13,no
14171,2008,47877.33,16,yes
18637,2013,114167.1,11,yes
12517,1998,44844.31,26,yes
17816,2001,48838.0,23,yes
11123,2008,44228.63,16,yes
14817,2004,43747.63,20,yes
10997,2010,60426.2,14,no
12687,2006,55541.91,18,yes
9315,2007,42836.57,17,yes
16187,1998,23015.48,26,yes
20209,1998,24644.62,26,yes
15497,2003,26525.37,21,yes
18712,2000,71391.89,24,no
10882,1998,21379.55,26,yes
19893,2012,86568.0,12,no
11715,2012,106224.0,12,no
17451,1999,90971.55,25,no
12633,2009,94378.4,15,no
9331,1999,7503.7,25,yes
10136,2013,39299.16,11,yes
12099,2003,97667.39,21,no
16528,2000,69874.56,24,no
18471,2001,70276.58,23,yes
2743,1999,26459.82,25,yes
8993,1998,81563.85,26,yes
9151,2002,39912.53,22,yes
10074,2001,61984.11,23,no
13492,2006,90506.8,18,no
9965,2013,109590.14,11,no
12782,2006,32399.56,18,yes
12204,2007,46575.44,17,yes
20032,2013,82531.39,11,no
9100,2000,53020.61,24,yes
21970,2000,112439.19,24,yes
16100,2001,49610.52,23,yes
17127,1999,76823.57,25,yes
10897,2001,50906.88,23,yes
16144,2005,97117.18,19,no
13278,2005,90441.71,19,yes
15546,2013,41580.13,11,yes
10583,2005,91909.01,19,no
11747,2003,106149.06,21,yes
23941,1998,71900.75,26,no
13428,1998,45748.2,26,yes
9717,2003,70548.61,21,no
16727,1998,56685.16,26,yes
8019,1998,49636.91,26,yes
30680,2006,67441.19,18,no
10859,2011,60922.44,13,no
11056,2014,48350.84,10,yes
11757,2009,67309.3,15,yes
8755,2000,69675.94,24,no
14261,1999,59335.0,25,yes
13957,2003,31491.33,21,yes
12501,2006,58472.91,18,yes
19355,2009,98846.3,15,no
8424,1998,20613.37,26,yes
11179,1999,12537.81,25,yes
17421,2003,81207.89,21,no
9697,2002,104946.63,22,no
11359,2004,54457.87,20,yes
13378,1999,76467.23,25,yes
7791,1998,82774.62,26,yes
12203,2006,70511.71,18,no
13488,2005,31929.33,19,yes
6732,2001,14874.17,23,yes
10819,2009,89341.86,15,yes
19226,2003,51186.58,21,no
11833,2012,54240.08,12,yes
15592,2002,45150.08,22,yes
18643,1998,67313.79,26,no
16411,2007,94073.18,17,no
13522,1999,18966.29,25,yes
7392,2003,76264.42,21,yes
21801,2016,94146.42,8,no
26073,2003,47842.13,21,yes
17695,2003,91609.54,21,no
26759,1999,56725.54,25,yes
11169,1998,36509.81,26,yes
11115,2011,82706.76,13,yes
7153,2014,116899.19,10,yes
15203,2013,111998.27,11,yes
11429,2004,90583.46,20,yes
15220,2006,91529.25,18,no
8182,2001,22682.27,23,yes
8651,2007,65481.66,17,no
12564,2004,97863.74,20,yes
28122,2007,92833.77,17,no
8294,1998,57790.87,26,yes
7856,2005,70977.91,19,no
8647,2003,112277.88,21,no
16318,2016,62909.59,8,no
19064,1998,48246.46,26,yes
14826,2005,65260.61,19,no
14929,2000,83135.84,24,no
21430,2000,59260.03,24,yes
10234,2005,24897.54,19,yes
10424,2002,42446.97,22,yes
10439,2013,92446.37,11,no
12424,2000,19414.08,24,yes
11997,2007,86187.68,17,no
19891,1999,40671.85,25,no
11900,2001,38023.68,23,yes
11287,2011,84685.85,13,no
14849,2008,60573.23,16,yes
4684,2006,50590.07,18,yes
13841,1998,77272.27,26,no
17832,2002,32549.43,22,yes
10136,1998,92275.96,26,yes
20218,2004,62007.12,20,no
14360,1998,25560.74,26,yes
11913,2007,88938.41,17,no
14880,1998,82993.7,26,no
11571,2000,34007.42,24,yes
17559,2005,95725.17,19,no
7593,1998,41420.73,26,no
16631,2008,65857.07,16,no
12446,2002,59374.85,22,yes
9682,2001,48878.57,23,yes
20510,2008,96578.02,16,no
22349,2011,81118.95,13,no
15032,2002,66904.5,22,no
5899,2002,36881.21,22,yes
11931,2004,65952.19,20,no
15173,2003,44253.85,21,no
10559,2015,102355.3,9,yes
11178,2014,101541.78,10,yes
19635,2000,25012.15,24,yes
18716,2008,29034.51,16,yes
18677,2008,34375.0,16,yes
21720,1998,93423.45,26,no
15103,2007,104568.4,17,no
21137,2011,64064.94,13,no
11632,2001,26009.07,23,yes
11404,1999,91106.33,25,no
6373,2005,31272.87,19,yes
14759,2002,14529.47,22,yes
15836,2003,30519.64,21,yes
14343,2000,105218.93,24,yes
17541,2008,78965.67,16,no
10144,1998,92513.8,26,yes
6285,2004,27935.89,20,yes
7016,2002,52161.21,22,no
9678,2001,68842.98,23,no
13322,2007,92668.05,17,yes
17019,2008,38318.46,16,yes
16780,2007,19427.91,17,yes
13036,2004,72307.5,20,yes
14800,2006,23186.62,18,yes
11992,2001,69254.64,23,no
13791,2002,55454.72,22,yes
6459,2003,79970.22,21,no
8536,1999,87916.31,25,no
13761,2005,97457.01,19,yes
21140,2004,34346.6,20,yes
10126,2013,72615.39,11,yes
13800,2008,88940.58,16,yes
9734,2001,64301.33,23,yes
16420,2004,46546.66,20,yes
17803,2011,81347.39,13,no
18100,2008,79513.69,16,no
18954,2004,58191.63,20,yes
21659,2002,85844.07,22,no
25407,2001,37982.66,23,yes
13140,2011,29351.43,13,yes
17251,2002,55598.85,22,yes
15813,2005,100257.9,19,yes
8253,2007,95743.4,17,yes
15756,2009,71268.73,15,no
21349,1999,89506.28,25,no
9576,2010,87403.71,14,no
23097,2003,106358.93,21,no
16036,1998,18059.51,26,yes
16032,2002,39167.91,22,yes
18026,2015,41529.79,9,yes
9894,2003,56818.87,21,yes
12165,2006,36305.47,18,yes
9700,1998,39355.55,26,yes
12090,2005,61722.08,19,yes
7993,2002,23173.44,22,yes
22167,1999,79094.74,25,no
13934,2000,64523.53,24,no
9157,2005,50094.7,19,yes
19046,2012,48162.61,12,yes
14120,2004,39016.38,20,yes
26548,2006,20569.64,18,yes
18653,2003,46188.82,21,yes
19210,2001,34816.41,23,yes
11518,2008,59461.67,16,yes
14411,2010,33842.76,14,yes
16708,2006,103549.18,18,no
10964,1998,86168.46,26,no
10505,2006,43454.47,18,yes
8898,2005,35312.87,19,yes
13236,2000,62310.45,24,yes
10975,2002,74217.95,22,yes
11473,2001,64086.57,23,yes
10927,1998,43982.89,26,yes
14293,2001,77967.35,23,no
18735,2003,55668.05,21,no
11285,2001,44030.99,23,yes
16893,2002,105044.35,22,no
10415,2010,56015.63,14,yes
15241,2012,57066.39,12,yes
11436,1999,106832.08,25,no
26711,2009,44236.09,15,yes
7919,2000,17090.79,24,yes
13268,2000,93249.91,24,yes
19415,2008,113020.91,16,yes
32351,2001,85437.84,23,no
13160,2005,58099.05,19,yes
13344,2009,86079.59,15,no
11897,2001,31829.49,23,yes
18322,2002,51401.61,22,yes
9298,2005,29253.8,19,yes
15800,2004,34847.66,20,yes
12793,2006,56569.21,18,no
16067,2001,59266.06,23,yes
10259,2002,24222.58,22,yes
19974,2002,10908.14,22,yes
25428,2011,68319.45,13,no
16069,2000,49760.83,24,yes
9799,2012,49707.66,12,yes
15336,2007,107061.89,17,yes
14157,2007,70885.94,17,no
9688,2005,100065.27,19,yes
10714,2002,37101.38,22,yes
14259,2001,34134.12,23,yes
11483,2014,65968.19,10,no
23247,2002,67645.25,22,no
11094,2004,86156.0,20,no
25918,1998,58342.79,26,yes
9248,2007,48981.07,17,yes
12556,2005,51753.1,19,yes
13012,2007,43956.36,17,yes
14431,2005,31759.6,19,yes
12404,1998,39024.01,26,yes
12944,1998,46241.36,26,no
13828,1999,52521.62,25,yes
11727,2003,25930.42,21,yes
11209,2003,95856.47,21,yes
14091,2005,101841.57,19,no
11163,2003,105283.02,21,yes
9786,1999,57515.25,25,yes
9230,2004,76111.58,20,no
12399,2004,24447.09,20,yes
11104,2009,102576.21,15,yes
10373,1998,80898.03,26,no
6330,2008,80060.0,16,no
16220,2001,72689.34,23,no
10037,2005,110428.33,19,yes
12167,2012,114476.75,12,no
18276,2010,71540.02,14,no
18988,2001,12963.65,23,yes
15257,2001,47344.69,23,yes
8600,2001,79297.91,23,no
17687,2012,40082.89,12,yes
13190,2007,81311.48,17,no
9070,2000,65658.37,24,yes
7699,2005,27343.13,19,yes
10935,2001,48000.57,23,yes
13658,2010,95924.51,14,yes
9808,2003,72407.56,21,yes
20493,2000,75827.05,24,no
20126,2011,71486.35,13,no
8245,2005,33306.07,19,yes
12789,2000,59837.43,24,no
12023,2002,113335.12,22,no
7086,1998,34518.45,26,yes
12696,2005,56423.62,19,yes
10023,1999,64693.86,25,no
12056,2008,105211.0,16,yes
11948,2004,101956.72,20,no
11586,2012,107323.54,12,yes
12509,2002,74101.45,22,yes
5639,1999,78146.19,25,no
14985,2005,55876.82,19,yes
17587,2000,32795.69,24,yes
15021,1998,61784.04,26,no
13819,2002,48556.09,22,yes
13813,2009,71951.17,15,no
10897,1998,45057.04,26,yes
16409,2008,58064.07,16,yes
21416,2009,79135.58,15,no
11792,2007,57536.71,17,yes
13963,1999,24861.07,25,yes
14108,1999,18161.06,25,yes
20243,2013,55376.97,11,yes
10260,2015,99180.48,9,no
15541,2006,99128.81,18,no
13102,2007,91403.6,17,no
18450,2017,60642.18,7,no
9595,2011,90162.17,13,yes
22247,1998,85184.33,26,no
7462,2004,73209.89,20,yes
17383,2000,43997.43,24,yes
24915,1998,53098.77,26,no
15432,2002,66927.05,22,no
13853,2004,18891.57,20,yes
24746,2005,62211.71,19,yes
14356,2002,68587.14,22,yes
14032,2001,21910.68,23,yes
13558,2011,111568.03,13,yes
17216,2003,90004.17,21,no
13968,2001,68191.14,23,no
18449,2005,82464.01,19,no
14041,1999,15272.61,25,yes
15815,2005,51881.97,19,yes
23143,2000,14705.93,24,yes
16136,2000,59020.02,24,no
9674,1999,53526.87,25,yes
11023,2015,62984.5,9,no
11776,2001,52049.24,23,yes
13445,2009,109230.21,15,yes
7346,2001,31366.3,23,yes
19281,2012,111083.69,12,yes
15452,2008,39418.61,16,yes
21072,2004,71870.03,20,no
21153,2008,63615.91,16,no
18325,1999,82900.74,25,no
16751,2004,103515.31,20,yes
13269,2002,86199.56,22,yes
14171,1998,38278.43,26,yes
9138,2001,60098.61,23,yes
13683,2006,34293.18,18,yes
14615,2009,55375.14,15,yes
13084,2000,73726.26,24,no
22207,2004,69750.6,20,no
15265,2005,67626.93,19,no
19494,2002,76120.47,22,no
10832,2012,69267.69,12,no
13059,2000,30850.84,24,yes
26276,1998,40449.76,26,no
12789,2012,112247.94,12,yes
13854,2001,65544.13,23,no
13567,2001,39301.06,23,yes
13531,2001,46095.54,23,yes
24062,2005,30104.53,19,yes
10733,2000,74909.09,24,yes
14677,2008,52399.25,16,yes
9875,2002,37160.1,22,yes
19110,2012,90989.91,12,no
12151,2005,98694.07,19,no
14311,2004,93334.28,20,no
15019,2011,56964.78,13,yes
9529,2004,55769.32,20,yes
11476,2006,51337.51,18,yes
9574,2006,85409.07,18,no
7182,2005,49181.36,19,yes
13063,1999,93591.52,25,no
15343,1998,38977.43,26,yes
13264,2000,78344.77,24,no
16722,2012,77562.5,12,no
10639,2008,86862.34,16,no
8315,2006,93846.02,18,no
9549,2001,96848.34,23,no
13094,2006,104746.72,18,no
10260,2000,54946.05,24,yes
16279,2014,77925.66,10,no
11602,2003,113836.67,21,yes
39572,2004,67358.82,20,no
17412,1998,39071.2,26,yes
21285,1999,103464.23,25,yes
18243,1998,71583.43,26,yes
9250,2004,76787.48,20,yes
14710,2000,26190.09,24,yes
15905,1998,71986.4,26,no
6794,2005,67404.3,19,yes
13153,2013,44497.2,11,no
12742,2011,39458.06,13,yes
13224,2012,109521.82,12,yes
7621,2003,35715.31,21,yes
12711,1998,38010.76,26,yes
7327,1999,39474.87,25,yes
9322,2005,104775.95,19,yes
17069,1998,87168.13,26,no
19391,2007,89438.16,17,no
18564,2009,30352.21,15,yes
12392,1998,50310.29,26,yes
12654,2000,43200.09,24,yes
10494,1998,68844.3,26,no
6037,2014,104431.02,10,no
9784,1998,40928.83,26,no
15345,2010,84989.65,14,no
11359,1999,21918.53,25,yes
11130,2000,43983.35,24,yes
16988,2002,115665.5,22,yes
9613,2010,60983.14,14,yes
9580,2003,91304.2,21,no
5834,2000,82374.19,24,yes
14780,2006,52292.46,18,yes
8842,2005,100969.8,19,yes
14024,2004,69676.74,20,yes
9878,2004,58396.27,20,yes
11103,2016,84378.37,8,no
8620,2006,93920.71,18,no
9282,2001,16583.49,23,yes
15955,2003,73142.59,21,no
10986,2004,90382.75,20,no
5817,2007,58598.82,17,yes
19064,1998,70873.27,26,no
13768,2002,56619.03,22,yes
12750,2009,96696.35,15,no
9233,1999,33517.16,25,yes
12109,2001,43814.57,23,yes
7605,2004,37598.99,20,yes
17248,1998,73839.72,26,no
17003,1999,85767.98,25,no
10083,2006,53874.94,18,yes
10988,2011,74630.55,13,yes
12662,1998,26311.97,26,yes
15029,1999,50214.56,25,yes
14779,2005,86062.39,19,yes
11515,2002,83534.25,22,no
9702,2002,65531.43,22,no
12542,2006,16201.88,18,yes
20315,1999,62130.49,25,no
19121,1999,45334.86,25,yes
27430,2010,73696.53,14,no
17782,1999,92941.0,25,no
10034,2001,104863.39,23,yes
12221,1998,25562.64,26,yes
13303,2009,55921.38,15,no
24294,2000,35466.34,24,yes
13712,2000,60833.24,24,yes
20990,1999,83343.08,25,no
20766,1999,26304.2,25,yes
34029,1998,51004.62,26,yes
13690,2003,69256.14,21,no
10994,2013,87322.97,11,no
12897,2008,75795.41,16,yes
10383,1999,31338.13,25,yes
14664,2005,45070.48,19,yes
9067,2005,34127.99,19,yes
20739,2005,82544.66,19,no
17586,2011,89662.0,13,no
14294,2004,67795.07,20,no
20698,2011,39657.01,13,yes
15237,2009,52993.15,15,yes
8314,2001,75050.15,23,no
10649,2010,63944.49,14,no
23197,2013,92076.75,11,no
8094,2005,55399.68,19,yes
7295,2014,96801.65,10,yes
24253,2008,90072.14,16,no
11246,2009,75572.42,15,no
22713,2004,67205.38,20,no
26583,2012,81930.17,12,no
13417,2002,45845.16,22,yes
5979,2000,44797.14,24,yes
15115,2006,50769.85,18,yes
34491,2001,31678.58,23,yes
15743,2002,111352.17,22,yes
8592,2010,70240.03,14,no
11395,2002,107445.18,22,yes
13512,2000,39647.42,24,yes
12811,1998,95378.14,26,yes
23061,2002,27506.81,22,yes
15831,1999,75795.02,25,no
9106,2000,50676.98,24,yes
12691,1998,45932.03,26,yes
6918,2013,66737.28,11,yes
20611,2004,80828.12,20,no
11793,2008,63315.59,16,yes
14164,2003,73010.96,21,no
21187,2003,41259.5,21,yes
19966,2003,44950.8,21,yes
22550,2007,28788.94,17,yes
6728,2005,87613.9,19,no
20375,2007,78266.52,17,no
12200,2000,25317.55,24,yes
15916,2005,71793.32,19,no
9187,2003,96349.8,21,no
19834,2000,57886.45,24,no
17396,2003,61000.43,21,no
8392,2002,90338.24,22,yes
24611,2011,97408.72,13,no
18647,2012,108889.07,12,yes
9435,2001,46449.07,23,yes
16478,2010,108851.98,14,yes
10714,2007,83802.21,17,no
15509,2004,18711.16,20,yes
6961,1999,73871.02,25,no
13160,2003,47449.88,21,yes
8032,1998,32704.61,26,yes
10780,2009,63960.8,15,no
8043,1998,91697.81,26,no
17233,2003,47970.76,21,no
7593,1998,81489.91,26,no
11058,1998,105051.41,26,no
15142,2012,52307.83,12,yes
11383,2007,42882.48,17,yes
16623,2011,67450.41,13,no
22356,2015,97545.49,9,no
13477,2003,98664.76,21,yes
17621,2006,61705.34,18,yes
22529,2009,87101.79,15,no
10109,2003,83709.84,21,yes
14860,2004,46788.77,20,yes
9470,2009,109800.85,15,no
16853,1998,105296.36,26,no
11028,2014,104733.71,10,no
9279,2010,52946.42,14,yes
13071,2006,75846.29,18,no
9592,2006,55925.54,18,yes
8022,2004,58520.62,20,no
14369,2000,33816.14,24,yes
10797,2003,27644.66,21,yes
21507,1998,104333.28,26,yes
8924,1999,45378.16,25,yes
13166,2005,67512.24,19,yes
14387,2000,39023.13,24,yes
11405,2006,82188.94,18,yes
13150,2009,102350.45,15,no
23572,1998,105902.37,26,yes
23037,2009,110872.7,15,yes
23652,2005,66520.01,19,no
13325,2005,42560.09,19,yes
12591,2006,60511.93,18,no
12984,1998,58351.79,26,yes
6563,2011,110594.55,13,no
9950,1999,60354.71,25,no
12820,2000,81969.77,24,yes
19253,2007,35927.74,17,yes
10982,2014,54770.74,10,yes
14781,1998,72009.58,26,no
18441,2008,89783.82,16,no
15420,2008,49302.1,16,yes
14958,2004,23188.29,20,yes
10083,2009,51360.97,15,yes
21966,2003,46402.31,21,no
10764,2002,81291.88,22,yes
18038,2006,91191.2,18,no
6583,2005,109982.47,19,yes
